file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
exp/frame_00096.jpg,4.0,23.0,0.7656073,6.0,20.0,0.7978995,3.0,20.0,0.61882544,12.0,20.0,0.7656762,6.0,21.0,0.46761346,20.0,28.0,0.7615527,8.0,31.0,0.56417197,37.0,41.0,0.8480364,14.0,42.0,0.47212306,36.0,58.0,0.6793021,12.0,54.0,0.45797354,39.0,51.0,0.7864473,27.0,53.0,0.9040876,39.0,79.0,0.77343535,23.0,76.0,0.73350763,45.0,98.0,0.35403883,24.0,98.0,0.47743025,0,exp
exp/frame_000962.jpg,46.0,38.0,0.58846295,45.0,35.0,0.8262917,44.0,35.0,0.7284774,39.0,36.0,0.56312823,36.0,38.0,0.7576868,46.0,45.0,0.6466311,22.0,47.0,0.8740914,56.0,45.0,0.70551753,3.0,47.0,0.5666975,53.0,41.0,0.5372392,3.0,47.0,0.20441912,48.0,79.0,0.92444843,33.0,81.0,0.8456803,69.0,103.0,0.8212991,38.0,115.0,0.89850944,74.0,138.0,0.714989,15.0,144.0,0.75611174,0,exp
exp/frame_000963.jpg,54.0,12.0,0.3291482,55.0,8.0,0.31882077,52.0,10.0,0.37170762,46.0,13.0,0.28521127,43.0,14.0,0.5076776,32.0,27.0,0.82770854,40.0,31.0,0.65830827,39.0,47.0,0.32436097,53.0,60.0,0.7397219,49.0,43.0,0.38248208,73.0,46.0,0.37489384,23.0,76.0,0.78168464,31.0,78.0,0.88004243,36.0,113.0,0.72252524,58.0,102.0,0.9103749,13.0,136.0,0.86460364,65.0,147.0,0.8757248,0,exp
exp/frame_000964.jpg,73.0,21.0,0.5171288,70.0,18.0,0.6835768,71.0,18.0,0.5476651,63.0,20.0,0.82160425,64.0,20.0,0.803606,63.0,34.0,0.6091149,54.0,32.0,0.77127886,64.0,57.0,0.19988284,46.0,57.0,0.77212584,76.0,54.0,0.26853874,68.0,57.0,0.5629585,48.0,80.0,0.8692508,39.0,77.0,0.888641,51.0,114.0,0.64667743,39.0,116.0,0.887153,30.0,147.0,0.30390653,30.0,154.0,0.51257694,0,exp
exp/frame_000965.jpg,69.0,30.0,0.59267265,65.0,27.0,0.63649356,66.0,28.0,0.6559342,58.0,30.0,0.58075416,58.0,31.0,0.7097826,60.0,46.0,0.7487379,50.0,45.0,0.9412146,68.0,61.0,0.30265832,66.0,61.0,0.70976555,86.0,50.0,0.4533676,84.0,48.0,0.6331661,57.0,88.0,0.8831727,40.0,89.0,0.66400146,86.0,104.0,0.69280374,42.0,127.0,0.8984624,94.0,146.0,0.7354883,26.0,163.0,0.88224685,0,exp
exp/frame_00108.jpg,2.0,33.0,0.6406631,3.0,30.0,0.7555021,1.0,31.0,0.6624538,10.0,29.0,0.6390722,5.0,30.0,0.7049736,20.0,37.0,0.73883164,7.0,40.0,0.5504916,38.0,52.0,0.67149544,15.0,52.0,0.6363301,37.0,69.0,0.72558427,12.0,61.0,0.431346,39.0,60.0,0.7889507,28.0,63.0,0.8079332,38.0,89.0,0.8367406,25.0,86.0,0.6520355,45.0,113.0,0.49843225,25.0,112.0,0.62318784,0,exp
exp/frame_001082.jpg,82.0,10.0,0.48425147,82.0,7.0,0.44498637,81.0,8.0,0.35923332,73.0,7.0,0.48705167,71.0,7.0,0.45062006,67.0,23.0,0.7501465,67.0,26.0,0.6525787,77.0,46.0,0.42288026,83.0,50.0,0.76888907,83.0,44.0,0.27216086,87.0,47.0,0.20375282,54.0,62.0,0.7661322,53.0,64.0,0.74777883,79.0,86.0,0.2669708,82.0,99.0,0.66846514,44.0,117.0,0.66870475,66.0,138.0,0.7235718,0,exp
exp/frame_001083.jpg,65.0,18.0,0.57597417,61.0,16.0,0.6834471,61.0,16.0,0.69482297,54.0,22.0,0.7042538,54.0,22.0,0.68583477,48.0,40.0,0.842962,54.0,40.0,0.7602036,59.0,57.0,0.55316865,69.0,70.0,0.87838125,73.0,51.0,0.630164,88.0,80.0,0.7682588,34.0,85.0,0.8513721,35.0,86.0,0.84231675,57.0,116.0,0.47858956,61.0,113.0,0.6425409,58.0,155.0,0.28468058,55.0,163.0,0.66444093,0,exp
exp/frame_001084.jpg,87.0,24.0,0.6145098,84.0,21.0,0.4797522,85.0,21.0,0.6322137,76.0,23.0,0.6598196,77.0,23.0,0.7684428,77.0,40.0,0.71490675,67.0,34.0,0.7421604,73.0,66.0,0.41903812,46.0,46.0,0.6723286,92.0,63.0,0.25846276,61.0,47.0,0.14555341,44.0,78.0,0.7185794,41.0,75.0,0.831722,31.0,112.0,0.82518953,76.0,104.0,0.7580857,3.0,139.0,0.77686405,45.0,130.0,0.56996286,0,exp
exp/frame_001085.jpg,28.0,17.0,0.39704198,31.0,15.0,0.5513389,25.0,15.0,0.5389974,34.0,15.0,0.6907477,22.0,16.0,0.57828367,42.0,26.0,0.7860962,17.0,29.0,0.5886492,48.0,50.0,0.68434596,13.0,48.0,0.3485001,53.0,67.0,0.46239963,14.0,49.0,0.19507644,37.0,68.0,0.7053283,24.0,68.0,0.7297449,33.0,93.0,0.7263528,31.0,92.0,0.51580846,45.0,113.0,0.2975588,39.0,113.0,0.44139352,0,exp
exp/frame_001202.jpg,28.0,15.0,0.55630517,30.0,12.0,0.43356448,25.0,11.0,0.6169046,31.0,15.0,0.4756295,20.0,16.0,0.56667125,39.0,28.0,0.77095866,15.0,31.0,0.82360053,44.0,48.0,0.7454884,12.0,50.0,0.71094954,51.0,66.0,0.68377566,11.0,69.0,0.6388258,36.0,67.0,0.77603614,22.0,68.0,0.8476263,38.0,93.0,0.7965265,23.0,92.0,0.75544125,38.0,116.0,0.56281626,27.0,116.0,0.3470823,0,exp
exp/frame_001203.jpg,43.0,12.0,0.6066537,41.0,9.0,0.7028643,41.0,9.0,0.6370879,32.0,11.0,0.69567513,32.0,12.0,0.58937585,33.0,26.0,0.52083874,30.0,26.0,0.8447449,46.0,46.0,0.31780168,49.0,50.0,0.7188236,58.0,29.0,0.3349766,59.0,30.0,0.7800936,37.0,71.0,0.81684244,30.0,72.0,0.85019636,61.0,97.0,0.8976587,35.0,111.0,0.8865407,61.0,133.0,0.7303368,17.0,147.0,0.79125386,0,exp
exp/frame_001205.jpg,4.0,39.0,0.7914113,6.0,36.0,0.75941634,3.0,37.0,0.69840515,12.0,36.0,0.7505455,4.0,37.0,0.63862187,20.0,45.0,0.89367765,10.0,46.0,0.59565634,39.0,59.0,0.6689841,17.0,57.0,0.49351957,38.0,76.0,0.6471093,14.0,65.0,0.57820755,40.0,67.0,0.5544138,29.0,69.0,0.7320012,37.0,96.0,0.8640666,25.0,91.0,0.8439948,45.0,111.0,0.53299564,27.0,110.0,0.7510028,0,exp
exp/frame_001206.jpg,78.0,33.0,0.40062603,75.0,30.0,0.5953639,76.0,30.0,0.59398556,67.0,34.0,0.5055537,70.0,34.0,0.51907486,58.0,50.0,0.7754221,71.0,55.0,0.82978624,63.0,81.0,0.4749381,70.0,84.0,0.89729744,76.0,103.0,0.25205702,86.0,106.0,0.6920682,42.0,95.0,0.8439168,54.0,97.0,0.83675885,53.0,135.0,0.5418576,72.0,138.0,0.8599845,11.0,158.0,0.7267269,51.0,178.0,0.78199416,0,exp
exp/frame_00132.jpg,48.0,22.0,0.417364,48.0,19.0,0.5041405,46.0,19.0,0.50371367,42.0,18.0,0.39298975,37.0,18.0,0.4521194,47.0,32.0,0.64852166,27.0,31.0,0.7456329,62.0,34.0,0.17251433,29.0,38.0,0.26853746,65.0,17.0,0.47382414,43.0,26.0,0.13210121,37.0,76.0,0.84254384,23.0,77.0,0.92060286,53.0,110.0,0.842093,38.0,114.0,0.8156997,49.0,146.0,0.8180463,26.0,156.0,0.86325645,0,exp
exp/frame_001322.jpg,4.0,41.0,0.84460974,6.0,38.0,0.80107,2.0,39.0,0.6807412,12.0,39.0,0.8212862,2.0,40.0,0.76335967,20.0,47.0,0.759186,5.0,49.0,0.67391795,40.0,60.0,0.62530035,13.0,59.0,0.46907327,39.0,72.0,0.12261911,16.0,65.0,0.1897012,35.0,70.0,0.7648554,25.0,72.0,0.77394325,37.0,99.0,0.76495105,24.0,96.0,0.6985667,46.0,116.0,0.6219053,26.0,116.0,0.4715202,0,exp
exp/frame_001323.jpg,66.0,57.0,0.57484686,65.0,53.0,0.56512463,66.0,53.0,0.5420089,57.0,52.0,0.48344216,61.0,51.0,0.6029899,41.0,62.0,0.5271661,66.0,68.0,0.5232682,39.0,79.0,0.17669968,66.0,86.0,0.1906464,59.0,87.0,0.117972285,86.0,105.0,0.4377956,28.0,108.0,0.58038795,42.0,111.0,0.81695306,28.0,143.0,0.2098951,76.0,141.0,0.70520425,16.0,157.0,0.1624276,43.0,160.0,0.39471945,0,exp
exp/frame_001324.jpg,96.0,34.0,0.6130868,93.0,30.0,0.6775352,94.0,31.0,0.4689495,84.0,33.0,0.6944262,85.0,34.0,0.7705262,72.0,46.0,0.9238695,84.0,52.0,0.9127331,88.0,30.0,0.2868575,78.0,82.0,0.9167577,102.0,17.0,0.5995842,95.0,98.0,0.8700423,61.0,94.0,0.8820537,72.0,97.0,0.9172059,45.0,139.0,0.711359,96.0,132.0,0.8310628,11.0,175.0,0.76155275,113.0,176.0,0.69356793,0,exp
exp/frame_00144.jpg,12.0,22.0,0.29232395,14.0,19.0,0.32312924,11.0,19.0,0.3044191,21.0,14.0,0.17950414,9.0,18.0,0.2470635,27.0,22.0,0.23935285,4.0,27.0,0.43944016,32.0,38.0,0.15466093,12.0,46.0,0.32442713,38.0,52.0,0.24363989,25.0,55.0,0.30072692,35.0,66.0,0.27704436,16.0,69.0,0.27442786,30.0,92.0,0.11253375,22.0,91.0,0.13927007,34.0,129.0,0.16773377,18.0,131.0,0.12302512,0,exp
exp/frame_001442.jpg,56.0,63.0,0.61568266,59.0,59.0,0.6345143,57.0,59.0,0.58154047,69.0,59.0,0.6938032,66.0,58.0,0.5144768,84.0,74.0,0.82119524,59.0,77.0,0.6697724,84.0,100.0,0.20493478,57.0,99.0,0.48957244,81.0,107.0,0.31296173,50.0,111.0,0.49021345,81.0,124.0,0.6811875,65.0,123.0,0.75375605,69.0,159.0,0.12577419,40.0,138.0,0.4720729,77.0,180.0,0.2544284,49.0,176.0,0.3212487,0,exp
exp/frame_001443.jpg,34.0,19.0,0.47422317,33.0,15.0,0.4973102,30.0,15.0,0.49715036,26.0,17.0,0.5252826,19.0,18.0,0.5586514,28.0,32.0,0.68060565,6.0,34.0,0.6095393,29.0,22.0,0.23054565,3.0,57.0,0.20425299,34.0,7.0,0.19001308,5.0,59.0,0.6229437,24.0,74.0,0.90762264,11.0,75.0,0.91436064,43.0,102.0,0.77530444,31.0,111.0,0.89538574,48.0,137.0,0.84611166,20.0,152.0,0.827113,0,exp
exp/frame_001444.jpg,16.0,28.0,0.568156,18.0,26.0,0.41274983,14.0,26.0,0.62599945,21.0,26.0,0.53812766,11.0,27.0,0.6623289,29.0,34.0,0.7649561,9.0,35.0,0.738104,46.0,47.0,0.77944404,13.0,49.0,0.61818206,50.0,56.0,0.2272032,16.0,50.0,0.4612171,37.0,59.0,0.90517247,23.0,59.0,0.79833496,43.0,86.0,0.8720254,14.0,81.0,0.74489295,53.0,103.0,0.5733158,27.0,100.0,0.8541504,0,exp
exp/frame_001562.jpg,32.0,4.0,0.49648458,34.0,2.0,0.4644271,30.0,2.0,0.51261526,33.0,2.0,0.5973733,23.0,3.0,0.57325566,36.0,15.0,0.7632973,18.0,16.0,0.66685224,37.0,32.0,0.342186,11.0,31.0,0.5388037,39.0,44.0,0.27427214,8.0,37.0,0.35446852,35.0,52.0,0.84210837,22.0,53.0,0.7840957,40.0,78.0,0.78811675,28.0,80.0,0.7397584,37.0,106.0,0.5078376,34.0,103.0,0.40041628,0,exp
exp/frame_001563.jpg,15.0,69.0,0.71453726,18.0,66.0,0.7087375,14.0,66.0,0.69426125,23.0,65.0,0.7638485,13.0,67.0,0.6602212,31.0,74.0,0.80289894,11.0,74.0,0.7438958,41.0,93.0,0.7241503,10.0,88.0,0.42031068,31.0,109.0,0.6024066,8.0,92.0,0.26397905,39.0,93.0,0.82232845,23.0,93.0,0.8724866,45.0,119.0,0.74283254,9.0,112.0,0.5806245,54.0,130.0,0.5420184,3.0,132.0,0.49711755,0,exp
exp/frame_001564.jpg,36.0,1.0,0.2505667,37.0,0.0,0.24004507,36.0,0.0,0.23478548,15.0,0.0,0.35904443,19.0,0.0,0.31995448,19.0,8.0,0.7988062,19.0,10.0,0.76065755,45.0,20.0,0.41191703,47.0,25.0,0.7748947,62.0,10.0,0.54061735,63.0,11.0,0.47605023,18.0,55.0,0.7928856,16.0,56.0,0.8737195,39.0,86.0,0.54584527,39.0,90.0,0.80685514,48.0,121.0,0.6323128,25.0,133.0,0.84690523,0,exp
exp/frame_001566.jpg,82.0,31.0,0.6463251,80.0,28.0,0.637056,80.0,28.0,0.6616659,73.0,32.0,0.5042323,73.0,31.0,0.60341215,55.0,39.0,0.74196935,74.0,48.0,0.7458058,44.0,42.0,0.58735335,82.0,71.0,0.70331657,53.0,30.0,0.43031266,103.0,76.0,0.7071618,42.0,94.0,0.9220131,55.0,97.0,0.92128086,43.0,127.0,0.6624472,67.0,137.0,0.89356345,6.0,156.0,0.8917416,42.0,177.0,0.8338845,0,exp
exp/frame_001683.jpg,59.0,25.0,0.36373278,58.0,22.0,0.4836873,60.0,23.0,0.51247185,51.0,21.0,0.4860564,56.0,22.0,0.58967876,36.0,30.0,0.70166314,52.0,36.0,0.7631333,35.0,53.0,0.28363568,53.0,62.0,0.7092766,54.0,52.0,0.23425163,58.0,55.0,0.41399288,29.0,74.0,0.7887277,40.0,76.0,0.8199659,35.0,109.0,0.62939095,51.0,110.0,0.81838787,38.0,150.0,0.4910885,35.0,152.0,0.3534039,0,exp
exp/frame_001684.jpg,58.0,51.0,0.34573197,56.0,48.0,0.5162382,59.0,48.0,0.5229418,52.0,50.0,0.41962448,59.0,50.0,0.49119112,43.0,70.0,0.6165486,67.0,66.0,0.46205434,37.0,91.0,0.24643028,65.0,90.0,0.16066056,42.0,98.0,0.15934844,58.0,94.0,0.11393201,46.0,112.0,0.7454128,59.0,111.0,0.6499133,39.0,130.0,0.3665564,62.0,131.0,0.3082987,39.0,158.0,0.1965039,59.0,150.0,0.15415028,0,exp
exp/frame_001685.jpg,82.0,36.0,0.51668346,79.0,33.0,0.48996204,82.0,33.0,0.59593916,72.0,37.0,0.6203339,82.0,36.0,0.6844606,62.0,50.0,0.8213537,85.0,53.0,0.8929276,51.0,56.0,0.47090495,85.0,80.0,0.92652744,52.0,52.0,0.23989211,109.0,97.0,0.71730924,58.0,93.0,0.8794091,74.0,96.0,0.8511328,44.0,126.0,0.67414963,82.0,135.0,0.8493295,75.0,173.0,0.38323513,75.0,173.0,0.32086235,0,exp
exp/frame_001686.jpg,51.0,51.0,0.53601646,50.0,47.0,0.5966637,54.0,48.0,0.4827966,50.0,50.0,0.7727896,60.0,50.0,0.71067864,51.0,62.0,0.86804104,65.0,60.0,0.83446366,51.0,86.0,0.32587856,47.0,47.0,0.5271649,52.0,101.0,0.4802579,30.0,35.0,0.6089173,58.0,109.0,0.7119609,68.0,109.0,0.7789711,21.0,132.0,0.84811467,74.0,147.0,0.8377708,43.0,166.0,0.9017784,96.0,178.0,0.80062556,0,exp
exp/frame_00180.jpg,24.0,12.0,0.40171063,28.0,9.0,0.51970565,23.0,11.0,0.4472979,32.0,12.0,0.42248714,20.0,13.0,0.4335572,36.0,26.0,0.65477276,11.0,30.0,0.5334406,38.0,51.0,0.3496165,10.0,60.0,0.34328738,37.0,56.0,0.2908551,10.0,52.0,0.26624086,33.0,68.0,0.8915603,17.0,70.0,0.7934958,42.0,96.0,0.4979538,15.0,98.0,0.54700935,51.0,107.0,0.22162883,10.0,109.0,0.17720427,0,exp
exp/frame_001802.jpg,37.0,61.0,0.6258538,34.0,58.0,0.6869155,39.0,57.0,0.6616905,30.0,61.0,0.6548234,43.0,61.0,0.5727744,25.0,79.0,0.80241305,56.0,77.0,0.8639736,3.0,70.0,0.74223065,71.0,96.0,0.8645351,4.0,68.0,0.13735372,56.0,112.0,0.7908472,28.0,125.0,0.8774776,48.0,125.0,0.92358893,24.0,164.0,0.88066787,48.0,165.0,0.70416486,22.0,195.0,0.45478603,47.0,193.0,0.417784,0,exp
exp/frame_001803.jpg,35.0,39.0,0.29957378,39.0,35.0,0.304695,34.0,36.0,0.36132136,47.0,36.0,0.24270476,34.0,36.0,0.31000298,55.0,51.0,0.17214617,28.0,49.0,0.4015975,52.0,72.0,0.1425441,28.0,65.0,0.26311877,48.0,84.0,0.123151176,19.0,69.0,0.18419345,47.0,87.0,0.6500169,34.0,86.0,0.6915833,44.0,109.0,0.48050502,24.0,109.0,0.57130504,63.0,129.0,0.6137451,33.0,129.0,0.60205555,0,exp
exp/frame_001804.jpg,40.0,47.0,0.5630568,39.0,43.0,0.7030009,41.0,43.0,0.5875068,43.0,46.0,0.7494072,48.0,44.0,0.6580256,42.0,60.0,0.89369196,62.0,53.0,0.86008716,33.0,82.0,0.81904167,79.0,56.0,0.8569345,19.0,90.0,0.72314394,65.0,58.0,0.33955026,64.0,97.0,0.8438451,69.0,94.0,0.8504924,51.0,131.0,0.8782992,43.0,121.0,0.68397737,65.0,164.0,0.73544914,60.0,139.0,0.38433486,0,exp
exp/frame_001922.jpg,40.0,50.0,0.65656066,37.0,47.0,0.6391601,43.0,46.0,0.5145151,34.0,50.0,0.76841486,46.0,49.0,0.69481456,29.0,68.0,0.80690086,59.0,65.0,0.84562624,4.0,59.0,0.8026293,74.0,83.0,0.8727229,2.0,33.0,0.5720022,61.0,98.0,0.84242547,35.0,110.0,0.74670535,53.0,111.0,0.84765863,22.0,151.0,0.6877614,56.0,150.0,0.8566569,14.0,180.0,0.19668262,64.0,185.0,0.42428946,0,exp
exp/frame_001924.jpg,39.0,28.0,0.3665537,40.0,23.0,0.499348,40.0,23.0,0.47663933,41.0,25.0,0.43373764,45.0,24.0,0.3124181,39.0,41.0,0.53111136,58.0,41.0,0.6781558,33.0,65.0,0.49164155,61.0,64.0,0.4564351,27.0,68.0,0.42197642,54.0,74.0,0.22856158,43.0,83.0,0.79999304,57.0,83.0,0.79319656,29.0,112.0,0.84270424,61.0,113.0,0.70056665,27.0,143.0,0.72804725,71.0,137.0,0.63890845,0,exp
exp/frame_001925.jpg,31.0,31.0,0.5711789,30.0,29.0,0.6167096,32.0,28.0,0.42152682,32.0,30.0,0.7334355,39.0,29.0,0.57169056,30.0,42.0,0.87495494,52.0,38.0,0.79989445,26.0,64.0,0.84014624,66.0,46.0,0.6528765,18.0,75.0,0.752689,62.0,43.0,0.3952409,41.0,80.0,0.90930134,52.0,79.0,0.8522994,34.0,112.0,0.79193807,35.0,107.0,0.69796085,60.0,131.0,0.8463697,32.0,140.0,0.824726,0,exp
exp/frame_001926.jpg,76.0,41.0,0.63656104,74.0,38.0,0.5881803,76.0,38.0,0.70719767,67.0,38.0,0.77323043,72.0,39.0,0.6566402,54.0,47.0,0.8510625,77.0,51.0,0.8317125,60.0,63.0,0.39973602,86.0,72.0,0.6372087,79.0,58.0,0.49358654,96.0,58.0,0.7082825,42.0,86.0,0.87656665,55.0,90.0,0.7881712,35.0,114.0,0.59229875,45.0,115.0,0.6167183,30.0,135.0,0.27688512,42.0,134.0,0.26712713,0,exp
exp/frame_002042.jpg,37.0,30.0,0.5013814,39.0,27.0,0.45898864,34.0,28.0,0.5204797,42.0,29.0,0.6846745,32.0,31.0,0.59985733,50.0,39.0,0.8494329,32.0,44.0,0.7131727,64.0,50.0,0.6062006,29.0,58.0,0.38658637,64.0,54.0,0.52726185,31.0,65.0,0.29628935,54.0,74.0,0.8777036,41.0,77.0,0.8428736,57.0,99.0,0.78558075,36.0,101.0,0.4688286,69.0,119.0,0.7435033,33.0,132.0,0.53245723,0,exp
exp/frame_002043.jpg,32.0,29.0,0.19986469,32.0,28.0,0.27311927,30.0,25.0,0.24571413,39.0,26.0,0.14272326,28.0,26.0,0.23846123,45.0,35.0,0.1921392,26.0,35.0,0.1322219,51.0,51.0,0.109624766,22.0,59.0,0.20461588,48.0,50.0,0.12236089,10.0,63.0,0.29556975,46.0,78.0,0.33633024,41.0,78.0,0.45506495,34.0,95.0,0.12587436,45.0,99.0,0.17423111,45.0,127.0,0.26954502,44.0,118.0,0.34951997,0,exp
exp/frame_002044.jpg,55.0,53.0,0.4587652,56.0,50.0,0.4852607,54.0,50.0,0.5208614,55.0,51.0,0.5158484,50.0,52.0,0.6402211,60.0,64.0,0.73357224,40.0,61.0,0.7565626,61.0,83.0,0.49754176,36.0,77.0,0.6079577,66.0,87.0,0.2964868,36.0,89.0,0.304982,50.0,98.0,0.7863921,37.0,95.0,0.75167,47.0,122.0,0.68647146,37.0,121.0,0.7164758,34.0,139.0,0.27693322,22.0,138.0,0.56969494,0,exp
exp/frame_002162.jpg,9.0,36.0,0.47606388,9.0,34.0,0.43453425,9.0,34.0,0.47324237,16.0,33.0,0.45328927,15.0,33.0,0.39333895,23.0,46.0,0.65327555,22.0,46.0,0.56833065,28.0,71.0,0.5800528,25.0,69.0,0.41189995,16.0,85.0,0.41142884,14.0,82.0,0.53110725,30.0,84.0,0.8744888,29.0,83.0,0.76310784,14.0,113.0,0.73221457,27.0,116.0,0.6707175,18.0,148.0,0.64694214,33.0,146.0,0.5458121,0,exp
exp/frame_002163.jpg,38.0,67.0,0.45220006,36.0,64.0,0.48113412,39.0,65.0,0.55975974,30.0,66.0,0.5819566,39.0,66.0,0.68425274,20.0,79.0,0.7569233,42.0,82.0,0.7735493,13.0,97.0,0.42560494,43.0,106.0,0.7012235,22.0,107.0,0.22190753,35.0,112.0,0.2140165,19.0,122.0,0.41927353,31.0,123.0,0.5434906,19.0,141.0,0.28943,39.0,142.0,0.26034278,6.0,153.0,0.36037356,45.0,155.0,0.3856835,0,exp
exp/frame_002164.jpg,18.0,47.0,0.58878535,19.0,45.0,0.52714604,19.0,45.0,0.60964334,26.0,45.0,0.71828914,25.0,45.0,0.5226034,30.0,58.0,0.77009785,31.0,57.0,0.69261783,32.0,81.0,0.76763105,31.0,81.0,0.66556114,26.0,97.0,0.63838065,26.0,96.0,0.34575626,36.0,89.0,0.85899,35.0,89.0,0.69033515,34.0,116.0,0.509778,28.0,112.0,0.5477584,48.0,141.0,0.7611149,29.0,137.0,0.5501826,0,exp
exp/frame_002165.jpg,25.0,40.0,0.47301656,27.0,37.0,0.5569414,25.0,37.0,0.586308,32.0,39.0,0.5128381,32.0,39.0,0.43383905,34.0,52.0,0.54455197,38.0,51.0,0.574913,30.0,77.0,0.26860267,39.0,69.0,0.22478868,27.0,78.0,0.30843982,28.0,74.0,0.18036789,32.0,93.0,0.714149,33.0,93.0,0.54599524,29.0,118.0,0.68032515,31.0,116.0,0.39911756,31.0,142.0,0.31204417,30.0,143.0,0.25291523,0,exp
exp/frame_002166.jpg,30.0,36.0,0.71235853,31.0,34.0,0.73528147,32.0,34.0,0.6031525,35.0,35.0,0.81144416,38.0,34.0,0.7207073,33.0,46.0,0.8748166,50.0,41.0,0.723017,16.0,60.0,0.7583389,56.0,53.0,0.31974465,0.0,61.0,0.5552615,45.0,61.0,0.19936478,50.0,75.0,0.7692587,62.0,74.0,0.67736036,24.0,82.0,0.7206012,44.0,79.0,0.45747325,24.0,111.0,0.8470317,48.0,100.0,0.67027414,0,exp
