file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
exp/frame_002167.jpg,14.0,57.0,0.6489787,16.0,55.0,0.7072885,14.0,55.0,0.76985526,22.0,55.0,0.78165776,18.0,55.0,0.510605,29.0,64.0,0.9046943,19.0,64.0,0.7243104,32.0,82.0,0.76378477,19.0,73.0,0.11131683,18.0,91.0,0.71850157,3.0,62.0,0.37816754,40.0,86.0,0.6753719,30.0,87.0,0.75222313,41.0,114.0,0.9189976,18.0,105.0,0.7528716,57.0,127.0,0.66878736,8.0,126.0,0.60589457,0,exp
exp/frame_00228.jpg,36.0,35.0,0.53988713,33.0,31.0,0.6682335,39.0,30.0,0.7216825,29.0,36.0,0.6150656,43.0,35.0,0.6604744,20.0,56.0,0.7759727,54.0,52.0,0.9181782,18.0,84.0,0.6634923,71.0,74.0,0.7954569,17.0,106.0,0.604643,61.0,86.0,0.7859299,32.0,95.0,0.89134675,49.0,95.0,0.81168413,26.0,135.0,0.70603454,49.0,132.0,0.74521804,24.0,158.0,0.6209681,50.0,157.0,0.50560606,0,exp
exp/frame_002282.jpg,21.0,21.0,0.19736154,23.0,18.0,0.26936314,21.0,18.0,0.2890871,26.0,20.0,0.19437873,25.0,20.0,0.19633923,29.0,35.0,0.36813214,32.0,34.0,0.28790632,26.0,55.0,0.121446244,24.0,53.0,0.19707319,22.0,63.0,0.3513426,21.0,62.0,0.29495138,24.0,68.0,0.4423502,26.0,68.0,0.40678447,23.0,97.0,0.40988326,33.0,99.0,0.36704078,30.0,129.0,0.24775144,27.0,130.0,0.22718343,0,exp
exp/frame_002283.jpg,9.0,19.0,0.5301993,12.0,16.0,0.70835185,10.0,16.0,0.6574166,20.0,17.0,0.58526015,16.0,17.0,0.4654205,38.0,49.0,0.19436266,20.0,30.0,0.5118598,52.0,75.0,0.49642688,20.0,63.0,0.489684,57.0,93.0,0.5857456,16.0,77.0,0.40391108,38.0,83.0,0.75201094,27.0,80.0,0.63798654,37.0,112.0,0.49108496,18.0,100.0,0.6208211,56.0,131.0,0.1515437,19.0,128.0,0.8286787,0,exp
exp/frame_002284.jpg,49.0,48.0,0.503648,48.0,46.0,0.61750025,49.0,46.0,0.53183943,43.0,46.0,0.6540935,47.0,48.0,0.5908388,30.0,53.0,0.85203815,48.0,60.0,0.5967497,16.0,67.0,0.50558805,48.0,83.0,0.49134183,23.0,71.0,0.43808064,46.0,71.0,0.460258,26.0,91.0,0.5406414,34.0,92.0,0.6492151,47.0,107.0,0.22454223,56.0,112.0,0.78911006,42.0,129.0,0.44313583,32.0,131.0,0.33124748,0,exp
exp/frame_002285.jpg,6.0,52.0,0.556684,7.0,49.0,0.4633069,7.0,49.0,0.498056,13.0,50.0,0.5456316,13.0,50.0,0.44876614,19.0,64.0,0.55706215,20.0,63.0,0.63588476,22.0,88.0,0.7215501,21.0,87.0,0.39007273,15.0,104.0,0.5987743,15.0,102.0,0.33267358,29.0,95.0,0.8248769,27.0,95.0,0.70403945,18.0,120.0,0.7136783,13.0,116.0,0.61971724,27.0,147.0,0.77363724,18.0,146.0,0.48177847,0,exp
exp/frame_002286.jpg,23.0,41.0,0.6121886,22.0,38.0,0.66441476,23.0,38.0,0.56847566,27.0,39.0,0.6713686,29.0,37.0,0.65761065,32.0,52.0,0.6925261,41.0,43.0,0.82931304,30.0,71.0,0.5660483,41.0,63.0,0.22798195,12.0,80.0,0.5600654,32.0,69.0,0.16562575,53.0,78.0,0.5964955,55.0,74.0,0.6984846,22.0,83.0,0.6989199,22.0,81.0,0.7071551,31.0,111.0,0.79000735,33.0,106.0,0.7851174,0,exp
exp/frame_002287.jpg,8.0,32.0,0.517574,10.0,30.0,0.5974817,8.0,30.0,0.6156634,16.0,30.0,0.6914116,12.0,30.0,0.54462314,24.0,40.0,0.8246043,13.0,40.0,0.8418895,29.0,58.0,0.40971175,15.0,53.0,0.64117295,19.0,71.0,0.44997492,11.0,62.0,0.56415176,38.0,60.0,0.86284846,28.0,61.0,0.8431127,29.0,87.0,0.42864534,13.0,79.0,0.5586164,41.0,94.0,0.16801636,13.0,98.0,0.39833528,0,exp
exp/frame_002402.jpg,34.0,34.0,0.5376677,31.0,31.0,0.6696607,37.0,30.0,0.7472646,27.0,35.0,0.59922236,41.0,34.0,0.78885627,19.0,57.0,0.88416785,54.0,52.0,0.9031011,19.0,83.0,0.7581062,67.0,75.0,0.87617373,16.0,107.0,0.76611185,61.0,90.0,0.6559732,28.0,97.0,0.8684164,47.0,98.0,0.8436916,10.0,136.0,0.6828661,59.0,135.0,0.82757133,4.0,156.0,0.1620983,65.0,156.0,0.22524196,0,exp
exp/frame_002403.jpg,7.0,53.0,0.60129726,9.0,50.0,0.7113851,8.0,50.0,0.7840673,15.0,50.0,0.5282752,14.0,50.0,0.5877174,17.0,63.0,0.7805335,22.0,62.0,0.5444253,20.0,86.0,0.66700697,27.0,83.0,0.34656593,9.0,93.0,0.5136519,14.0,92.0,0.22506031,25.0,94.0,0.73777676,30.0,92.0,0.70067227,13.0,120.0,0.72931397,20.0,117.0,0.4759157,21.0,146.0,0.82181627,27.0,140.0,0.37713483,0,exp
exp/frame_002404.jpg,20.0,24.0,0.14873418,23.0,20.0,0.1883475,20.0,20.0,0.12476339,28.0,21.0,0.1786571,27.0,21.0,0.14586593,35.0,42.0,0.26089895,34.0,41.0,0.26862785,32.0,67.0,0.2910975,30.0,65.0,0.3715652,22.0,74.0,0.260545,22.0,73.0,0.18600355,35.0,84.0,0.6504915,37.0,85.0,0.5830691,19.0,117.0,0.5869165,42.0,123.0,0.36344835,3.0,136.0,0.22830573,45.0,144.0,0.17170665,0,exp
exp/frame_002405.jpg,5.0,38.0,0.71198297,7.0,36.0,0.6061604,4.0,36.0,0.67991745,12.0,35.0,0.5218615,7.0,36.0,0.68341124,21.0,44.0,0.77624834,10.0,46.0,0.85400134,32.0,61.0,0.6358707,10.0,57.0,0.7744902,27.0,75.0,0.208582,1.0,64.0,0.75409794,40.0,63.0,0.64922005,30.0,65.0,0.6554296,27.0,88.0,0.62334836,21.0,86.0,0.70926,35.0,108.0,0.22839577,30.0,99.0,0.21315269,0,exp
exp/frame_002406.jpg,57.0,37.0,0.59429157,56.0,34.0,0.6125737,57.0,35.0,0.60537845,50.0,35.0,0.5689906,53.0,37.0,0.6533284,34.0,46.0,0.8013472,56.0,53.0,0.8460554,21.0,62.0,0.41765696,51.0,79.0,0.6915513,26.0,66.0,0.3221146,50.0,77.0,0.16374497,28.0,83.0,0.81667167,37.0,84.0,0.6443816,39.0,105.0,0.6117002,57.0,108.0,0.64509094,31.0,130.0,0.6557943,47.0,141.0,0.6329028,0,exp
exp/frame_002407.jpg,13.0,41.0,0.59990114,14.0,38.0,0.61984885,14.0,39.0,0.46903032,21.0,39.0,0.75332963,20.0,39.0,0.5243869,33.0,51.0,0.65872145,27.0,48.0,0.54609394,44.0,69.0,0.82792616,35.0,64.0,0.28979394,36.0,85.0,0.3723139,34.0,79.0,0.305774,58.0,66.0,0.7858785,48.0,65.0,0.66612786,40.0,92.0,0.71196485,30.0,86.0,0.50985384,39.0,116.0,0.5952881,29.0,111.0,0.46019223,0,exp
exp/frame_00252.jpg,24.0,35.0,0.39296725,25.0,32.0,0.48636246,24.0,31.0,0.43297952,32.0,32.0,0.5231787,33.0,31.0,0.37382382,37.0,45.0,0.5050969,46.0,43.0,0.58540785,33.0,65.0,0.45837444,38.0,63.0,0.35387242,21.0,80.0,0.51856977,26.0,78.0,0.17476913,36.0,83.0,0.7211234,44.0,82.0,0.578151,22.0,116.0,0.37395716,47.0,117.0,0.48564407,17.0,140.0,0.243821,17.0,141.0,0.20400283,0,exp
exp/frame_002523.jpg,38.0,33.0,0.5193198,40.0,30.0,0.48622447,36.0,30.0,0.6750151,44.0,30.0,0.57879704,36.0,31.0,0.5999688,51.0,42.0,0.70823646,32.0,41.0,0.83231163,65.0,57.0,0.7147443,27.0,58.0,0.5258938,59.0,72.0,0.7052467,26.0,62.0,0.27109778,42.0,81.0,0.785091,29.0,81.0,0.84539324,26.0,113.0,0.51502734,25.0,112.0,0.35405937,24.0,146.0,0.7062217,30.0,138.0,0.43209147,0,exp
exp/frame_002524.jpg,18.0,12.0,0.6053958,20.0,8.0,0.8112177,19.0,9.0,0.6734226,28.0,8.0,0.7279906,26.0,8.0,0.4065817,36.0,21.0,0.65101105,31.0,23.0,0.636696,55.0,40.0,0.9164432,35.0,44.0,0.6752531,44.0,60.0,0.57015115,34.0,56.0,0.33444613,49.0,63.0,0.8968982,38.0,64.0,0.8670342,55.0,99.0,0.8994688,30.0,93.0,0.81089276,68.0,129.0,0.8087195,30.0,124.0,0.79099107,0,exp
exp/frame_002525.jpg,63.0,41.0,0.5186579,63.0,38.0,0.4237119,63.0,39.0,0.56085217,57.0,37.0,0.6312803,59.0,38.0,0.58381045,42.0,41.0,0.8160434,56.0,50.0,0.8347038,36.0,59.0,0.37684855,47.0,71.0,0.64958686,42.0,72.0,0.21626234,53.0,83.0,0.36127174,22.0,71.0,0.8681618,32.0,75.0,0.6036589,29.0,97.0,0.6875515,50.0,101.0,0.8475167,18.0,121.0,0.71122706,48.0,132.0,0.43192598,0,exp
exp/frame_002526.jpg,13.0,45.0,0.70490724,15.0,43.0,0.8096545,13.0,43.0,0.60670716,22.0,43.0,0.5272827,18.0,43.0,0.6461942,32.0,53.0,0.7081948,18.0,53.0,0.6351022,47.0,70.0,0.52794087,21.0,65.0,0.6825805,47.0,89.0,0.7227435,14.0,77.0,0.757629,45.0,74.0,0.76105297,36.0,75.0,0.69807535,38.0,100.0,0.44683963,30.0,97.0,0.7449499,40.0,118.0,0.7016808,35.0,116.0,0.7275483,0,exp
exp/frame_002527.jpg,23.0,52.0,0.63105273,25.0,49.0,0.67330205,24.0,49.0,0.70186174,32.0,49.0,0.78541315,30.0,49.0,0.75979984,42.0,57.0,0.6404452,26.0,58.0,0.7602465,56.0,76.0,0.678636,15.0,70.0,0.63140166,45.0,92.0,0.5970903,3.0,78.0,0.70732105,65.0,80.0,0.9107351,52.0,81.0,0.8699927,61.0,114.0,0.6646644,37.0,99.0,0.8188799,90.0,134.0,0.7916037,51.0,122.0,0.8010177,0,exp
exp/frame_00264.jpg,40.0,34.0,0.40185615,41.0,31.0,0.5750633,40.0,31.0,0.5767027,48.0,30.0,0.5149088,48.0,29.0,0.2866541,51.0,43.0,0.57662976,59.0,41.0,0.39553297,49.0,66.0,0.4976534,56.0,64.0,0.34040478,35.0,81.0,0.49434096,44.0,76.0,0.1593837,48.0,81.0,0.73454845,53.0,81.0,0.5646059,44.0,113.0,0.41616613,50.0,112.0,0.50333387,46.0,142.0,0.32295316,52.0,140.0,0.36176392,0,exp
exp/frame_002642.jpg,71.0,32.0,0.5980725,70.0,29.0,0.7008515,69.0,29.0,0.68418574,63.0,30.0,0.65538883,62.0,31.0,0.75899374,54.0,41.0,0.76109135,51.0,41.0,0.821937,47.0,60.0,0.6277396,45.0,62.0,0.8724952,61.0,66.0,0.5027355,61.0,68.0,0.52706015,29.0,61.0,0.5776255,25.0,60.0,0.6727376,25.0,83.0,0.75800943,50.0,85.0,0.68796855,5.0,99.0,0.82014346,42.0,107.0,0.30809963,0,exp
exp/frame_002643.jpg,20.0,40.0,0.4283541,22.0,37.0,0.6345173,20.0,37.0,0.51599336,29.0,37.0,0.7353717,24.0,37.0,0.37881392,38.0,46.0,0.825156,21.0,50.0,0.6145933,50.0,62.0,0.8890104,26.0,65.0,0.4543496,45.0,78.0,0.60902023,18.0,77.0,0.2816604,36.0,83.0,0.82396257,28.0,84.0,0.7194232,23.0,114.0,0.5353596,42.0,106.0,0.5396707,34.0,141.0,0.3946229,53.0,130.0,0.46106207,0,exp
exp/frame_002644.jpg,41.0,35.0,0.6191835,38.0,31.0,0.69024146,44.0,30.0,0.74613774,33.0,35.0,0.8182908,48.0,35.0,0.59454787,22.0,56.0,0.6811661,62.0,56.0,0.9037216,14.0,81.0,0.7845266,67.0,81.0,0.6861451,13.0,95.0,0.82872224,65.0,99.0,0.7479987,32.0,100.0,0.8467188,52.0,101.0,0.7204731,18.0,143.0,0.7609153,62.0,141.0,0.76051867,16.0,167.0,0.2806988,66.0,165.0,0.3202053,0,exp
exp/frame_002645.jpg,8.0,17.0,0.523854,9.0,12.0,0.5762081,8.0,12.0,0.52574444,19.0,11.0,0.51422894,18.0,12.0,0.6241103,33.0,24.0,0.6877407,21.0,26.0,0.80942047,54.0,44.0,0.9365033,28.0,47.0,0.7412873,48.0,67.0,0.36633363,17.0,62.0,0.7249418,45.0,69.0,0.80094266,33.0,70.0,0.83722824,46.0,101.0,0.7674389,33.0,99.0,0.81481296,62.0,138.0,0.8833599,42.0,130.0,0.76617503,0,exp
exp/frame_002646.jpg,11.0,44.0,0.6837273,13.0,42.0,0.69434273,11.0,42.0,0.79444146,20.0,42.0,0.5947834,17.0,42.0,0.5597724,30.0,51.0,0.82005334,19.0,50.0,0.6090257,45.0,69.0,0.62250566,29.0,66.0,0.5896573,45.0,88.0,0.6320691,33.0,80.0,0.19313961,45.0,71.0,0.51057565,33.0,72.0,0.83656937,37.0,100.0,0.35458896,23.0,93.0,0.86132514,41.0,111.0,0.2779835,32.0,111.0,0.23406807,0,exp
exp/frame_002647.jpg,21.0,58.0,0.56038594,22.0,55.0,0.60263467,19.0,55.0,0.7279247,28.0,51.0,0.78975344,23.0,52.0,0.55748004,43.0,54.0,0.7653001,24.0,60.0,0.74219227,58.0,71.0,0.8343243,15.0,67.0,0.78400433,48.0,84.0,0.6193078,3.0,75.0,0.5929389,64.0,77.0,0.7871653,49.0,80.0,0.814598,59.0,108.0,0.93989724,32.0,103.0,0.53821987,67.0,135.0,0.72846174,36.0,124.0,0.7014123,0,exp
exp/frame_00276.jpg,12.0,17.0,0.6810423,15.0,13.0,0.60625446,13.0,13.0,0.5548806,23.0,13.0,0.66615534,20.0,13.0,0.6558519,33.0,26.0,0.8075129,21.0,28.0,0.68237674,49.0,47.0,0.88691306,29.0,47.0,0.54916716,42.0,65.0,0.53906626,26.0,64.0,0.6371455,47.0,62.0,0.87968904,33.0,63.0,0.8562037,46.0,100.0,0.8012923,25.0,93.0,0.7734908,56.0,131.0,0.89366925,29.0,122.0,0.8185944,0,exp
exp/frame_002763.jpg,58.0,11.0,0.5501483,63.0,7.0,0.5154351,61.0,7.0,0.60576665,74.0,12.0,0.54820776,69.0,11.0,0.5716202,81.0,34.0,0.662299,53.0,36.0,0.77712333,89.0,64.0,0.6465932,56.0,57.0,0.63170516,82.0,91.0,0.5269824,46.0,62.0,0.5668024,76.0,83.0,0.7989913,61.0,82.0,0.84894586,76.0,117.0,0.81871897,60.0,116.0,0.89015573,85.0,138.0,0.6457875,65.0,150.0,0.692467,0,exp
exp/frame_002764.jpg,24.0,26.0,0.56106657,26.0,22.0,0.65729135,23.0,23.0,0.5066992,32.0,22.0,0.70009005,25.0,23.0,0.58571064,38.0,30.0,0.69971675,21.0,33.0,0.5889163,53.0,46.0,0.7699865,14.0,47.0,0.32852864,47.0,63.0,0.7121042,9.0,62.0,0.4043587,38.0,76.0,0.7189623,37.0,77.0,0.68188626,30.0,108.0,0.67147833,41.0,105.0,0.4119625,43.0,134.0,0.5226617,48.0,124.0,0.33658347,0,exp
exp/frame_002765.jpg,9.0,30.0,0.6231301,11.0,27.0,0.8279902,9.0,27.0,0.80522466,18.0,28.0,0.7358849,15.0,28.0,0.7000785,29.0,35.0,0.7836574,16.0,36.0,0.7404253,44.0,51.0,0.57669675,23.0,50.0,0.78660405,42.0,67.0,0.3309273,22.0,61.0,0.677192,42.0,59.0,0.6538173,32.0,60.0,0.8124301,38.0,86.0,0.8677928,26.0,83.0,0.6216406,45.0,100.0,0.39248693,23.0,100.0,0.5107719,0,exp
exp/frame_002766.jpg,71.0,40.0,0.57827795,69.0,37.0,0.7005889,69.0,37.0,0.7158012,63.0,37.0,0.64994466,63.0,38.0,0.71504235,50.0,42.0,0.69917965,57.0,55.0,0.7504713,35.0,52.0,0.50525725,57.0,80.0,0.6433455,43.0,63.0,0.12927446,62.0,98.0,0.86221766,30.0,72.0,0.84734786,27.0,75.0,0.69578266,47.0,103.0,0.65858424,42.0,104.0,0.61377066,21.0,126.0,0.6096128,15.0,125.0,0.59176606,0,exp
exp/frame_002767.jpg,14.0,48.0,0.67986417,16.0,45.0,0.7160578,15.0,45.0,0.6687845,23.0,45.0,0.705096,21.0,46.0,0.62691855,39.0,54.0,0.8857583,20.0,60.0,0.8775195,60.0,69.0,0.8713276,26.0,75.0,0.8126908,64.0,87.0,0.5604989,25.0,90.0,0.480956,55.0,77.0,0.79769903,40.0,80.0,0.8237905,41.0,106.0,0.7944259,18.0,103.0,0.8074133,57.0,130.0,0.585564,22.0,126.0,0.88636947,0,exp
exp/frame_00288.jpg,29.0,16.0,0.65895295,31.0,12.0,0.73501456,28.0,13.0,0.47883087,40.0,11.0,0.7675667,33.0,12.0,0.47800198,53.0,26.0,0.7661338,31.0,26.0,0.8132123,67.0,48.0,0.8036671,32.0,43.0,0.59042585,68.0,66.0,0.6361344,26.0,50.0,0.3537447,51.0,62.0,0.88065964,36.0,62.0,0.9037105,51.0,96.0,0.7181678,26.0,91.0,0.7729432,56.0,124.0,0.4718543,34.0,121.0,0.8734021,0,exp
exp/frame_002882.jpg,21.0,24.0,0.40306365,23.0,22.0,0.57726204,23.0,22.0,0.585489,28.0,23.0,0.5879489,31.0,22.0,0.24493848,28.0,39.0,0.7110039,40.0,35.0,0.58134747,25.0,57.0,0.43831366,41.0,52.0,0.35723174,17.0,70.0,0.56098235,34.0,59.0,0.12869878,30.0,71.0,0.81925213,37.0,69.0,0.5808798,31.0,101.0,0.49053156,26.0,96.0,0.5193498,41.0,131.0,0.23159765,17.0,125.0,0.5367615,0,exp
exp/frame_002883.jpg,4.0,14.0,0.5058923,5.0,10.0,0.5008763,4.0,10.0,0.5767221,16.0,8.0,0.68291193,13.0,9.0,0.6062289,26.0,21.0,0.7065526,19.0,23.0,0.536172,44.0,43.0,0.8774428,28.0,45.0,0.43688563,38.0,61.0,0.31812868,28.0,59.0,0.60248005,46.0,59.0,0.7919802,32.0,61.0,0.90708536,40.0,98.0,0.789235,22.0,93.0,0.91178536,45.0,132.0,0.76470476,27.0,128.0,0.7872065,0,exp
exp/frame_002884.jpg,22.0,26.0,0.51413417,24.0,22.0,0.63050497,20.0,23.0,0.6990188,28.0,23.0,0.735302,19.0,24.0,0.5489347,35.0,32.0,0.86373657,15.0,39.0,0.7436589,50.0,48.0,0.7896913,15.0,55.0,0.42492792,45.0,64.0,0.6277438,3.0,72.0,0.6417825,38.0,74.0,0.7993679,26.0,76.0,0.76615936,31.0,110.0,0.6004386,24.0,107.0,0.4713218,43.0,141.0,0.7334478,38.0,128.0,0.24760178,0,exp
exp/frame_002885.jpg,14.0,43.0,0.72313774,16.0,41.0,0.7118986,13.0,41.0,0.84332675,22.0,41.0,0.80063003,17.0,41.0,0.6977966,34.0,48.0,0.81866163,18.0,51.0,0.75449127,51.0,63.0,0.876208,20.0,65.0,0.7828607,52.0,80.0,0.743279,11.0,79.0,0.7169277,45.0,73.0,0.8922819,34.0,75.0,0.7435536,42.0,98.0,0.9194757,28.0,97.0,0.6776242,54.0,122.0,0.7595549,25.0,122.0,0.6323334,0,exp
exp/frame_002886.jpg,44.0,54.0,0.39084128,47.0,52.0,0.44627297,43.0,52.0,0.41657606,48.0,54.0,0.37892178,38.0,53.0,0.40292013,47.0,67.0,0.6752862,26.0,65.0,0.82254505,45.0,81.0,0.48081484,20.0,83.0,0.4805023,46.0,94.0,0.703004,24.0,96.0,0.35408515,36.0,93.0,0.86131775,23.0,92.0,0.8413942,42.0,116.0,0.7597466,19.0,116.0,0.78015536,43.0,134.0,0.48043665,15.0,133.0,0.7843965,0,exp
exp/frame_002888.jpg,35.0,3.0,0.6585362,39.0,1.0,0.5758029,37.0,1.0,0.64340025,49.0,3.0,0.5547065,45.0,2.0,0.53707373,62.0,22.0,0.80520004,33.0,23.0,0.783642,73.0,50.0,0.55161834,35.0,47.0,0.4503029,75.0,73.0,0.7341269,22.0,49.0,0.36259452,58.0,69.0,0.90309864,40.0,68.0,0.8931052,52.0,103.0,0.77241266,42.0,103.0,0.78357786,53.0,139.0,0.6346977,49.0,132.0,0.6228864,0,exp
exp/frame_002889.jpg,20.0,38.0,0.7791358,22.0,35.0,0.7661094,20.0,35.0,0.58789647,30.0,35.0,0.75511736,26.0,35.0,0.58455133,45.0,41.0,0.78478867,26.0,48.0,0.6802018,68.0,47.0,0.8248569,29.0,63.0,0.74826825,70.0,63.0,0.74263275,29.0,81.0,0.701444,62.0,65.0,0.81346416,46.0,67.0,0.82531995,50.0,94.0,0.7285578,29.0,90.0,0.88645285,52.0,118.0,0.60131574,27.0,116.0,0.8375672,0,exp
exp/frame_00300.jpg,22.0,30.0,0.46752653,24.0,26.0,0.52111125,22.0,27.0,0.61134875,35.0,26.0,0.5213292,33.0,26.0,0.23729111,33.0,44.0,0.76006395,43.0,40.0,0.64335287,31.0,62.0,0.5302233,41.0,62.0,0.36167753,23.0,80.0,0.72691643,31.0,74.0,0.236412,32.0,78.0,0.77800524,39.0,77.0,0.58380187,21.0,108.0,0.6693872,33.0,106.0,0.61086535,38.0,136.0,0.35943824,28.0,140.0,0.6133417,0,exp
exp/frame_0030010.jpg,18.0,35.0,0.74499595,20.0,32.0,0.7265133,17.0,32.0,0.77227,29.0,31.0,0.8453483,22.0,32.0,0.66506577,41.0,39.0,0.9455781,19.0,45.0,0.83451235,53.0,58.0,0.84007084,15.0,64.0,0.6984961,45.0,71.0,0.16492565,9.0,83.0,0.7713295,58.0,63.0,0.7452313,42.0,67.0,0.8269238,64.0,98.0,0.83882314,25.0,95.0,0.773335,85.0,119.0,0.5937139,46.0,116.0,0.8478627,0,exp
exp/frame_003002.jpg,47.0,69.0,0.467062,49.0,67.0,0.26264793,45.0,67.0,0.43206856,51.0,67.0,0.5292733,41.0,67.0,0.52412605,54.0,79.0,0.6668132,33.0,78.0,0.7829826,56.0,93.0,0.4394165,26.0,78.0,0.1502057,56.0,108.0,0.69210637,25.0,67.0,0.1865345,41.0,104.0,0.90286666,28.0,103.0,0.7970435,47.0,129.0,0.6389874,29.0,130.0,0.7890155,49.0,146.0,0.51489186,22.0,144.0,0.48837063,0,exp
exp/frame_003003.jpg,4.0,13.0,0.6974685,7.0,9.0,0.6170465,4.0,9.0,0.567786,18.0,8.0,0.7287227,11.0,9.0,0.5887966,30.0,25.0,0.70432425,16.0,30.0,0.86348706,49.0,48.0,0.8552535,23.0,49.0,0.760024,44.0,71.0,0.35727325,14.0,67.0,0.7985637,49.0,63.0,0.90950054,35.0,66.0,0.89775366,49.0,102.0,0.8617952,23.0,98.0,0.84681314,63.0,138.0,0.81718796,25.0,132.0,0.89261985,0,exp
exp/frame_003004.jpg,26.0,29.0,0.60965127,29.0,26.0,0.6628118,27.0,26.0,0.8172565,37.0,27.0,0.67261225,35.0,26.0,0.5685573,49.0,41.0,0.6297577,30.0,41.0,0.81208825,64.0,63.0,0.831423,31.0,60.0,0.8133473,66.0,83.0,0.5375284,26.0,70.0,0.5939811,51.0,77.0,0.9486729,37.0,75.0,0.85608256,54.0,111.0,0.8770424,23.0,105.0,0.65250415,60.0,140.0,0.7203777,25.0,139.0,0.8783244,0,exp
